,name,location,year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price
4981,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,Diesel,Manual,First,18.6,1197.0,81.86,5,5.6
4982,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5,3.75
4983,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5,5.5
4984,Skoda Rapid 1.6 TDI Elegance,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5,3.0
4985,Fiat Linea Emotion,Mumbai,2011,48000,Diesel,Manual,First,16.0,1368.0,90.0,5,3.0
4986,Maruti Swift VXI BSIII W/ ABS,Pune,2010,90246,Diesel,Manual,First,16.1,1298.0,88.2,5,2.95
4987,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5,2.45
4988,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5,13.99
4989,Mercedes-Benz GLE 350d,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5,60.75
4990,Honda City V MT AVN,Chennai,2012,41000,Diesel,Manual,Second,16.8,1497.0,116.3,5,4.5
4991,Hyundai i20 Magna,Mumbai,2010,58000,Diesel,Manual,Second,18.5,1197.0,80.0,5,2.5
4992,Toyota Fortuner 4x2 Manual,Chennai,2015,99000,Diesel,Manual,First,13.0,2982.0,168.5,7,20.5
4993,Hyundai Grand i10 Magna,Delhi,2014,31200,Diesel,Manual,First,18.9,1197.0,82.0,5,3.9
4994,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5,3.5
4995,Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,60924,Diesel,Automatic,First,15.63,1499.0,110.4,5,8.3
4996,Hyundai EON Magna Plus,Chennai,2012,45000,Diesel,Manual,First,21.1,814.0,55.2,5,2.5
4997,Nissan Micra XV CVT,Kolkata,2011,44000,Diesel,Automatic,First,19.15,1198.0,75.94,5,2.65
4998,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,30534,Diesel,Automatic,First,19.0,1199.0,88.7,5,7.42
4999,Volkswagen Polo 1.2 MPI Trendline,Kochi,2016,46399,Diesel,Manual,First,16.47,1198.0,74.0,5,4.63
5000,Maruti Alto LXi,Kolkata,2008,42000,Diesel,Manual,First,19.7,796.0,46.3,5,1.09
5001,Hyundai Verna 1.6 SX,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5,3.8
5002,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5,15.75
5003,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,Diesel,Manual,First,17.57,1193.0,88.7,5,5.27
5004,Honda Brio S Option MT,Mumbai,2012,39566,Diesel,Manual,Second,18.4,1198.0,86.8,5,2.75
5005,Honda Jazz VX Diesel,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5,7.4
5006,Maruti Alto K10 VXI AGS,Jaipur,2017,18491,Diesel,Automatic,First,24.07,998.0,67.1,5,3.9
5007,Maruti Zen VXi - BS III,Jaipur,2000,90000,Diesel,Manual,Second,17.3,993.0,60.0,5,0.7
5008,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5,5.9
5009,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5,9.58
5010,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143.0,203.0,5,24.95
5011,Chevrolet Enjoy Petrol LS 7 Seater,Kochi,2015,25648,Diesel,Manual,First,13.7,1399.0,98.82,7,4.29
5012,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5,11.5
5013,Mahindra XUV500 W4,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7,9.65
5014,Hyundai i10 Sportz,Mumbai,2015,20000,Diesel,Manual,First,20.36,1197.0,78.9,5,3.75
5015,Hyundai Getz 1.3 GLS,Pune,2007,143000,Diesel,Manual,Second,14.2,1341.0,82.9,5,1.1
5016,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7,31.41
5017,Mahindra Scorpio SLE BSIV,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8,6.0
5018,Honda Jazz 1.2 SV i VTEC,Pune,2016,22700,Diesel,Manual,First,18.7,1199.0,88.7,5,5.55
5019,Tata Safari Storme 2012-2015 EX,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7,10.91
5020,Mahindra XUV500 W6 2WD,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7,7.25
5021,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5,3.9
5022,Maruti Swift Dzire ZDi,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5,3.95
5023,Audi Q3 2.0 TDI,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5,22.0
5024,Maruti Celerio ZXI,Delhi,2014,21701,Diesel,Manual,First,23.1,998.0,67.04,5,3.38
5025,Honda City V MT Exclusive,Mumbai,2011,56000,Diesel,Manual,First,16.8,1497.0,116.3,5,3.45
5026,Hyundai i20 1.2 Spotz,Delhi,2016,32450,Diesel,Manual,First,18.6,1197.0,81.83,5,5.75
5027,Renault KWID RXT,Jaipur,2016,12500,Diesel,Manual,First,25.17,799.0,53.3,5,2.75
5028,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143.0,136.0,5,30.3
5029,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5,7.5
5030,Hyundai i20 Asta 1.2,Coimbatore,2015,35441,Diesel,Manual,First,18.6,1197.0,81.83,5,6.87
5031,Toyota Innova 2.5 ZX Diesel 7 Seater,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7,15.2
5032,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5,3.5
5033,Maruti Swift VDI BSIV,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5,5.85
5034,Maruti A-Star Vxi,Hyderabad,2010,68375,Diesel,Manual,First,19.0,998.0,66.1,5,2.5
5035,Maruti Swift ZXI,Pune,2013,52000,Diesel,Manual,First,18.6,1197.0,85.8,5,3.95
5036,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5,27.0
5037,Maruti Ertiga ZXI,Bangalore,2014,68000,Diesel,Manual,Second,16.02,1373.0,93.7,7,6.75
5038,Maruti Wagon R LXI,Jaipur,2007,71000,Diesel,Manual,Second,18.9,998.0,67.1,5,1.5
5039,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199.0,73.9,5,3.9
5040,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2014,135670,Diesel,Manual,First,22.7,1498.0,89.84,5,6.55
5041,Honda City i DTEC VX,Kochi,2017,65850,Diesel,Manual,First,25.1,1498.0,98.6,5,9.44
5042,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,Diesel,Manual,First,14.28,1798.0,138.03,5,10.77
5043,Mahindra XUV500 W8 2WD,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179.0,140.0,7,7.5
5044,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,4000,Diesel,Manual,First,24.7,796.0,47.3,5,3.0
5045,BMW 5 Series 530d M Sport,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993.0,265.0,5,11.75
5046,Hyundai EON D Lite Plus,Kochi,2016,29832,Diesel,Manual,First,21.1,814.0,55.2,5,3.29
5047,Maruti Swift Dzire VDI,Chennai,2016,71156,Diesel,Manual,First,26.59,1248.0,74.0,5,6.5
5048,Maruti Celerio CNG VXI MT,Delhi,2015,64687,CNG,Manual,First,31.79,998.0,58.33,5,3.8
5049,Audi A4 2.0 TDI,Hyderabad,2011,54000,Diesel,Automatic,First,16.55,1968.0,147.51,5,18.0
5050,Skoda Superb Elegance 1.8 TSI AT,Bangalore,2009,75000,Diesel,Automatic,Second,13.7,1798.0,157.75,5,4.95
5051,Tata Zest Revotron 1.2T XM,Kochi,2015,39208,Diesel,Manual,First,17.57,1193.0,88.7,5,4.52
5052,Force One LX ABS 7 Seating,Kolkata,2014,41000,Diesel,Manual,First,17.0,2149.0,139.07,7,8.0
5053,Honda City i-VTEC VX,Coimbatore,2013,38622,Diesel,Manual,First,17.4,1497.0,117.3,5,6.26
5054,Nissan Sunny 2011-2014 XV,Chennai,2016,18000,Diesel,Manual,First,16.95,1498.0,97.7,5,7.5
5055,Volkswagen Vento Petrol Highline AT,Mumbai,2011,45000,Diesel,Automatic,First,14.4,1598.0,103.6,5,3.35
5056,Hyundai Verna 1.6 SX VTVT AT,Mumbai,2014,48656,Diesel,Automatic,First,15.74,1591.0,121.3,5,5.5
5057,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,Diesel,Automatic,First,22.0,1582.0,126.2,5,5.25
5058,Audi A4 2.0 TDI Multitronic,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968.0,140.0,5,16.25
5059,Maruti SX4 Vxi BSIV,Delhi,2009,92000,Diesel,Manual,First,15.5,1586.0,103.3,5,2.7
5060,Ford Endeavour 2.2 Titanium AT 4X2,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198.0,158.0,7,32.9
5061,Maruti Swift LXI BSIV,Coimbatore,2008,50121,Diesel,Manual,First,20.4,1197.0,83.11,5,3.41
5062,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120.0,70.0,5,4.15
5063,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5,5.9
5064,Mercedes-Benz E-Class 230,Pune,2012,100000,Diesel,Automatic,First,10.0,2496.0,157.7,5,11.5
5065,Hyundai i20 Asta 1.2,Kolkata,2015,41000,Diesel,Manual,First,18.6,1197.0,81.83,5,4.75
5066,Maruti Alto K10 VXI AGS,Chennai,2015,25000,Diesel,Automatic,First,24.07,998.0,67.1,5,3.5
5067,Maruti Ertiga VDI,Pune,2014,71899,Diesel,Manual,First,20.77,1248.0,88.76,7,7.25
5068,Maruti Celerio VXI AT,Mumbai,2016,7100,Diesel,Automatic,First,23.1,998.0,67.04,5,4.35
5069,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Diesel,Automatic,Second,22.5,999.0,67.0,5,4.99
5070,Mahindra Scorpio SLE BSIV,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179.0,120.0,8,7.65
5071,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,2011,200000,Diesel,Manual,First,12.8,2494.0,102.0,7,9.0
5072,Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5,6.9
5073,Ford Figo Diesel ZXI,Chennai,2011,56500,Diesel,Manual,First,20.0,1399.0,68.0,5,2.9
5074,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5,5.75
5075,Force One LX 4x4,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7,8.0
5076,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Diesel,Automatic,First,22.5,999.0,67.0,5,4.41
5077,Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5,4.95
5078,Mahindra XUV500 AT W10 FWD,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7,14.4
5079,Ford Figo Diesel Titanium,Chennai,2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5,2.95
5080,Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7,8.14
5081,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5,8.45
5082,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,77000,Diesel,Manual,First,12.99,2494.0,100.0,8,12.5
5083,Mahindra XUV500 W8 2WD,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179.0,140.0,7,6.5
5084,Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Diesel,Manual,Second,15.8,1499.0,110.0,5,7.72
5085,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5,8.0
5086,Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179.0,138.0,7,3.0
5087,BMW 3 Series 330d Convertible,Mumbai,2013,49000,Diesel,Automatic,First,8.2,2993.0,245.0,4,29.0
5088,Volkswagen Polo 1.2 MPI Highline,Kolkata,2014,22000,Diesel,Manual,First,16.47,1198.0,74.0,5,4.11
5089,Hyundai i20 Magna Optional 1.2,Coimbatore,2015,14925,Diesel,Manual,First,18.5,1197.0,82.9,5,5.37
5090,Maruti Ertiga ZDI,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248.0,88.8,7,6.55
5091,Honda City i VTEC V,Chennai,2015,23000,Diesel,Manual,First,17.4,1497.0,117.3,5,7.0
5092,Honda City 1.5 S MT,Mumbai,2014,57000,Diesel,Manual,First,17.0,1497.0,118.0,5,5.48
5093,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5,6.51
5094,Honda Amaze VX i-DTEC,Pune,2016,138000,Diesel,Manual,First,25.8,1498.0,98.6,5,5.15
5095,Mahindra XUV500 W8 2WD,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7,9.0
5096,Toyota Corolla Altis VL,Mumbai,2008,110000,Diesel,Automatic,Second,14.53,1798.0,138.1,5,2.75
5097,BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995.0,190.0,5,12.5
5098,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0,1498.0,98.96,5,7.69
5099,Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Diesel,Manual,First,18.5,1197.0,82.85,5,4.57
5100,Honda City 1.5 S AT,Mumbai,2013,51000,Diesel,Automatic,First,16.8,1497.0,118.0,5,4.5
5101,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248.0,73.94,5,4.9
5102,Hyundai i10 Era 1.1,Kolkata,2008,55410,Diesel,Manual,First,19.81,1086.0,68.05,5,1.65
5103,Chevrolet Sail 1.2 LS,Mumbai,2015,41000,Diesel,Manual,First,18.2,1199.0,82.4,5,3.25
5104,Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32,1582.0,126.32,5,6.25
5105,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Diesel,Manual,First,15.8,1591.0,121.3,5,12.13
5106,Chevrolet Sail 1.2 LS,Jaipur,2013,48000,Diesel,Manual,First,18.2,1199.0,82.4,5,3.25
5107,Audi Q5 2.0 TDI,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5,29.0
5108,Honda City 1.5 V MT Exclusive,Kochi,2013,50266,Diesel,Manual,First,17.0,1497.0,118.0,5,5.53
5109,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Diesel,Manual,First,17.0,1497.0,121.36,5,8.75
5110,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7,37.9
5111,Hyundai i10 Magna 1.2,Delhi,2010,62000,Diesel,Manual,First,20.36,1197.0,78.9,5,2.4
5112,Hyundai i20 1.2 Asta,Chennai,2014,41681,Diesel,Manual,First,17.0,1197.0,80.0,5,4.55
5113,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Diesel,Manual,Second,17.5,1197.0,85.8,5,2.65
5114,Tata Indica V2 eLX,Pune,2017,49000,Diesel,Manual,Second,25.0,1396.0,69.0,5,1.6
5115,BMW 5 Series 2010-2013 530d,Coimbatore,2012,40471,Diesel,Automatic,Second,16.2,2993.0,235.0,5,25.72
5116,Maruti Swift VDI,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248.0,74.0,5,4.15
5117,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Diesel,Manual,First,19.0,1194.0,94.68,5,7.23
5118,Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Diesel,Manual,Second,13.9,1599.0,103.2,5,2.6
5119,BMW 3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995.0,181.0,5,7.25
5120,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494.0,102.0,8,14.29
5121,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94,2143.0,204.0,5,17.25
5122,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54,1582.0,126.2,5,7.5
5123,Maruti Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248.0,73.94,5,4.35
5124,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3,1248.0,88.5,5,8.9
5125,Hyundai Xcent 1.2 Kappa S,Kolkata,2016,146000,Diesel,Manual,Second,19.1,1197.0,82.0,5,3.5
5126,Honda City i DTEC V,Kolkata,2014,56002,Diesel,Manual,First,26.0,1498.0,98.6,5,6.1
5127,Renault KWID RXT,Mumbai,2016,8554,Diesel,Manual,First,25.17,799.0,53.3,5,3.2
5128,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5,4.9
5129,Maruti Alto K10 VXI,Kochi,2015,37929,Diesel,Manual,First,24.07,998.0,67.1,5,3.69
5130,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Diesel,Manual,First,23.84,1199.0,84.0,5,3.98
5131,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396.0,90.0,5,2.95
5132,Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5,15.21
5133,Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248.0,74.0,5,6.3
5134,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Diesel,Manual,First,17.0,1198.0,73.75,5,6.69
5135,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Diesel,Automatic,First,16.0,1497.0,117.3,7,9.5
5136,Hyundai i20 Asta,Mumbai,2009,28000,Diesel,Manual,First,17.0,1197.0,80.0,5,2.65
5137,Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7,7.5
5138,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Diesel,Automatic,First,23.1,998.0,67.04,5,5.63
5139,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Diesel,Manual,First,15.8,1591.0,121.3,5,11.78
5140,Tata Indica V2 DL BSIII,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5,0.85
5141,Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Diesel,Manual,First,15.04,1598.0,103.6,5,3.35
5142,Maruti Celerio VXI,Kochi,2015,60586,Diesel,Manual,First,23.1,998.0,67.04,5,4.11
5143,Mercedes-Benz CLA 200 D Sport Edition,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143.0,136.0,5,25.51
5144,Maruti Alto 800 LXI,Jaipur,2017,30000,Diesel,Manual,First,22.74,796.0,47.3,5,3.1
5145,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198.0,197.0,7,33.5
5146,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Diesel,Manual,First,17.57,1193.0,88.7,5,4.8
5147,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Diesel,Manual,First,16.09,1598.0,103.5,5,3.49
5148,Maruti Ertiga ZXI,Mumbai,2012,25000,Diesel,Manual,Second,17.5,1373.0,91.1,7,5.15
5149,Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5,14.41
5150,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,Diesel,Manual,First,16.2,1199.0,74.0,5,4.75
5151,Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7,19.0
5152,Maruti Celerio VXI,Hyderabad,2017,17000,Diesel,Manual,First,23.1,998.0,67.04,5,4.9
5153,BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4,6.3
5154,Honda City ZX VTEC,Jaipur,2006,100173,Diesel,Manual,Second,16.9,1497.0,100.0,5,2.4
5155,Mitsubishi Cedia Sports,Pune,2009,97000,Diesel,Manual,First,13.17,1999.0,114.0,5,3.0
5156,Renault Pulse Petrol RxL,Delhi,2016,40190,Diesel,Manual,First,18.06,1198.0,74.93,5,4.25
5157,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498.0,88.0,5,6.3
5158,Maruti Baleno RS Petrol,Kochi,2018,43639,Diesel,Manual,First,21.1,998.0,100.0,5,8.15
5159,Hyundai i10 Magna,Kochi,2012,37333,Diesel,Manual,First,20.36,1197.0,78.9,5,3.22
5160,Hyundai i20 1.2 Spotz,Kochi,2018,48407,Diesel,Manual,First,18.6,1197.0,81.83,5,7.65
5161,BMW Z4 2009-2013 35i,Delhi,2011,25000,Diesel,Automatic,First,10.37,2979.0,306.0,2,30.0
5162,Hyundai i10 Sportz 1.2,Pune,2010,72400,Diesel,Manual,Second,20.36,1197.0,78.9,5,2.3
5163,Mini Cooper S Carbon Edition,Delhi,2012,18000,Diesel,Automatic,First,13.6,1598.0,181.0,4,22.0
5164,Honda Brio V MT,Pune,2012,65167,Diesel,Manual,First,19.4,1198.0,86.8,5,3.28
5165,Maruti Ciaz ZXi Option,Kochi,2016,25418,Diesel,Manual,First,20.73,1373.0,91.2,5,7.09
5166,Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5,6.46
5167,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5,4.0
5168,BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5,11.0
5169,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7,49.79
5170,Ford Figo 1.5D Trend MT,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498.0,99.0,5,4.8
5171,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995.0,190.0,5,35.0
5172,Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5,21.99
5173,Maruti Wagon R LX BSIII,Mumbai,2007,50000,Diesel,Manual,Second,17.3,1061.0,64.0,5,1.1
5174,Maruti Baleno Zeta 1.2,Delhi,2018,13000,Diesel,Manual,First,21.4,1197.0,83.1,5,6.6
5175,Maruti Dzire VXI,Pune,2013,74000,Diesel,Manual,First,22.0,1197.0,81.8,5,4.5
5176,Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Diesel,Manual,Second,14.7,1150.0,76.0,5,1.0
5177,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14,1498.0,88.0,5,6.9
5178,Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,Diesel,Automatic,First,0.0,2179.0,115.0,5,16.75
5179,Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5,25.49
5180,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5,35.5
5181,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5,6.28
5182,Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8,4.88
5183,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248.0,74.0,5,3.7
5184,Hyundai EON Era Plus,Kochi,2015,43993,Diesel,Manual,First,21.1,814.0,55.2,5,3.45
5185,Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,First,15.4,2179.0,120.0,8,10.23
5186,Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Diesel,Automatic,Second,11.1,2354.0,142.0,5,6.5
5187,Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Diesel,Manual,First,16.2,1199.0,74.0,5,6.15
5188,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Diesel,Manual,First,15.1,1196.0,73.0,7,2.9
5189,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120.0,70.0,5,5.5
5190,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7,31.0
5191,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5,4.25
5192,Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248.0,74.0,5,5.48
5193,Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Diesel,Manual,First,18.6,1197.0,81.83,5,7.25
5194,Maruti Swift Dzire VXi,Hyderabad,2012,50000,Diesel,Manual,First,17.5,1298.0,85.8,5,3.0
5195,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5,29.5
5196,Honda City ZX GXi,Mumbai,2007,75000,Diesel,Manual,Second,17.7,1497.0,78.0,5,1.49
5197,Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Diesel,Automatic,First,16.95,1197.0,78.9,5,3.65
5198,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5,10.9
5199,Maruti Celerio ZXI MT,Bangalore,2015,48808,Diesel,Manual,First,23.1,998.0,67.04,5,4.3
5200,Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7,6.11
