,year,kilometers_driven,owner_type,engine,power,seats,price,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,fuel_type_Diesel,transmission_Manual
4466,2016,59998.0,1,1498.0,88.8,5,5.49,0,0,0,0,0,0,1,0,0,0,1,1
4467,2013,105000.0,1,1968.0,150.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4468,2011,36000.0,1,1197.0,80.0,5,2.5,0,0,0,0,0,0,0,1,0,0,1,1
4469,2015,24350.0,2,1086.0,68.05,5,3.0,0,0,0,0,0,0,0,1,0,0,1,1
4470,2018,28973.0,1,1047.0,69.0,5,6.64,0,0,0,0,0,0,1,0,0,0,1,1
4471,2017,8243.0,1,814.0,55.2,5,3.21,0,0,0,0,0,0,1,0,0,0,1,1
4472,2009,52609.0,2,1086.0,62.1,5,1.55,0,1,0,0,0,0,0,0,0,0,1,1
4473,2011,60000.0,1,1086.0,62.1,5,2.59,0,0,0,0,1,0,0,0,0,0,1,1
4474,2008,100000.0,2,2609.0,120.0,8,4.0,0,1,0,0,0,0,0,0,0,0,1,1
4475,2010,48689.0,1,1497.0,117.3,5,3.87,0,0,0,0,0,1,0,0,0,0,1,1
4476,2017,45000.0,1,1248.0,88.5,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
4477,2019,38163.0,1,1968.0,174.33,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
4478,2011,43800.0,2,2143.0,97.7,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4479,2007,92000.0,1,1799.0,130.0,5,1.9,0,0,0,0,0,1,0,0,0,0,1,1
4480,2017,14064.0,1,1197.0,81.83,5,6.59,0,0,0,0,0,0,1,0,0,0,1,1
4481,2017,42366.0,1,1968.0,174.33,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
4482,2014,76551.0,1,1498.0,98.6,5,7.25,0,0,0,0,0,1,0,0,0,0,1,1
4483,2008,72672.0,1,1086.0,68.05,5,1.9,0,0,0,0,0,0,0,0,0,1,1,1
4484,2015,45000.0,1,1248.0,74.0,5,3.55,0,0,0,0,0,0,0,1,0,0,1,1
4485,2012,91696.0,1,2953.0,153.86,7,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4486,2009,66484.0,1,1299.0,70.0,5,1.65,0,0,0,0,0,0,1,0,0,0,1,1
4487,2019,15456.0,1,1995.0,190.0,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
4488,2011,55000.0,2,2143.0,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4489,2019,21112.0,1,1196.0,73.0,5,5.38,0,0,0,0,0,0,1,0,0,0,0,1
4490,2014,61297.0,1,1498.0,98.6,5,4.35,0,0,0,0,0,0,0,0,0,0,1,1
4491,2006,80000.0,2,993.0,60.0,5,1.2,0,0,0,0,1,0,0,0,0,0,1,1
4492,2013,59000.0,2,1197.0,80.0,5,4.1,0,0,0,0,0,1,0,0,0,0,1,1
4493,2009,52609.0,1,2993.0,97.7,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4494,2017,60083.0,1,1582.0,126.2,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4495,2016,85450.0,1,1248.0,74.0,5,4.0,0,0,0,0,0,0,0,1,0,0,1,1
4496,2013,88000.0,1,1248.0,74.0,5,4.33,0,0,0,0,0,1,0,0,0,0,1,1
4497,2015,81828.0,1,1186.0,73.97,5,5.43,0,0,0,0,0,0,1,0,0,0,1,1
4498,2016,18000.0,1,1196.0,86.8,5,4.9,0,0,0,0,0,0,0,0,1,0,1,1
4499,2017,15000.0,1,2993.0,97.7,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4500,2016,34000.0,1,2143.0,167.62,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
4501,2015,46000.0,1,1197.0,82.0,5,5.1,0,0,0,0,0,0,0,0,0,0,1,0
4502,2013,48158.0,1,1582.0,126.32,5,6.7,0,0,0,0,1,0,0,0,0,0,1,1
4503,2013,93000.0,1,2993.0,97.7,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4504,2013,71007.0,1,1461.0,63.1,5,3.9,0,0,0,0,0,0,0,0,0,0,1,1
4505,2010,63067.0,2,1586.0,103.3,5,2.7,0,0,0,0,0,0,0,0,0,1,1,1
4506,2011,70259.0,1,1248.0,88.8,5,2.95,0,0,0,0,1,0,0,0,0,0,1,1
4507,2015,13000.0,1,1968.0,140.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
4508,2009,52609.0,2,1248.0,75.0,5,2.49,0,0,0,0,0,0,0,0,0,1,1,1
4509,2015,52604.5,1,1248.0,74.0,5,4.5,0,0,0,0,0,1,0,0,0,0,1,1
4510,2011,89401.0,1,1364.0,87.2,5,4.5,0,0,0,1,0,0,0,0,0,0,1,1
4511,2015,67000.0,1,1498.0,98.6,5,6.9,0,0,0,0,1,0,0,0,0,0,1,1
4512,2010,65329.0,1,1495.5,97.7,4,5.75,0,0,0,0,0,0,1,0,0,0,1,0
4513,2010,72000.0,1,1198.0,73.9,5,2.21,0,0,0,0,0,1,0,0,0,0,1,1
4514,2011,82000.0,2,2179.0,187.74,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4515,2010,85000.0,1,1596.0,101.0,5,1.46,0,0,0,0,0,0,0,0,0,1,1,1
4516,2012,83000.0,1,1582.0,126.32,5,6.0,0,0,0,0,0,0,0,0,0,1,1,0
4517,2016,26000.0,1,999.0,67.0,5,3.0,0,0,0,0,0,1,0,0,0,0,1,1
4518,2012,27000.0,1,1248.0,88.8,5,3.5,0,0,0,1,0,0,0,0,0,0,1,1
4519,2018,37746.0,1,1396.0,88.73,5,7.59,0,0,0,0,0,0,1,0,0,0,1,1
4520,2009,63274.0,2,1586.0,104.68,5,1.99,0,0,0,0,0,0,0,0,1,0,1,1
4521,2016,25000.0,1,799.0,53.3,5,3.8,0,0,0,0,1,0,0,0,0,0,1,1
4522,2013,52609.0,1,2498.0,112.0,7,4.0,1,0,0,0,0,0,0,0,0,0,1,1
4523,2013,45010.0,2,814.0,55.2,5,2.95,1,0,0,0,0,0,0,0,0,0,1,1
4524,2013,75348.0,1,1498.0,98.6,5,3.75,0,0,0,1,0,0,0,0,0,0,1,1
4525,2010,90110.0,1,1199.0,73.9,5,2.5,0,0,0,0,0,0,0,1,0,0,1,1
4526,2011,102013.0,1,1497.0,118.0,5,3.75,0,0,0,0,0,0,0,0,0,1,1,1
4527,2015,36000.0,1,2982.0,168.5,7,5.75,0,0,0,0,0,0,0,0,0,1,1,0
4528,2017,37578.0,1,1198.0,86.7,5,6.14,0,0,0,0,0,0,1,0,0,0,1,1
4529,2015,46001.0,1,1995.0,143.0,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
4530,2014,46559.0,1,998.0,67.04,5,3.75,0,0,0,0,1,0,0,0,0,0,1,0
4531,2015,48000.0,1,2494.0,100.6,8,5.75,0,0,0,0,0,0,0,0,1,0,1,1
4532,2013,46000.0,2,2179.0,187.7,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
4533,2017,15000.0,1,1199.0,88.7,5,8.9,0,0,0,0,1,0,0,0,0,0,1,1
4534,2012,85000.0,3,1995.0,184.0,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4535,2014,32000.0,1,1598.0,103.5,5,5.55,0,0,0,0,0,0,0,0,1,0,1,0
4536,2012,60818.0,1,1598.0,103.5,5,3.59,0,0,0,0,0,0,1,0,0,0,1,1
4537,2019,35188.0,1,1498.0,98.59,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4538,2012,110000.0,1,2179.0,140.0,7,7.2,0,0,0,0,0,1,0,0,0,0,1,1
4539,2014,61000.0,1,1388.0,67.0,5,2.98,0,0,0,0,0,0,0,0,1,0,1,1
4540,2010,75000.0,2,1086.0,62.1,5,1.7,0,0,0,0,0,0,0,0,0,1,1,1
4541,2015,55000.0,1,2987.0,97.7,7,5.75,0,0,0,1,0,0,0,0,0,0,1,0
4542,2014,69966.0,1,796.0,46.3,5,0.95,0,0,0,0,0,0,0,0,0,1,1,1
4543,2016,42000.0,1,1497.0,117.3,5,5.75,0,0,0,0,0,0,0,0,1,0,1,1
4544,2014,48000.0,1,2199.0,97.7,7,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4545,2015,35000.0,1,2143.0,136.0,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
4546,2014,52604.5,2,2494.0,102.0,8,4.25,0,1,0,0,0,0,0,0,0,0,1,1
4547,2008,78000.0,2,1995.0,181.0,5,7.2,1,0,0,0,0,0,0,0,0,0,1,0
4548,2011,53080.0,1,1197.0,85.8,5,4.4,0,0,0,0,1,0,0,0,0,0,1,1
4549,2011,66000.0,2,1598.0,103.6,5,4.25,0,0,0,0,0,0,0,0,0,1,1,1
4550,2012,25000.0,1,1373.0,93.7,7,5.35,0,0,0,0,0,0,0,0,0,0,1,1
4551,2016,36139.0,2,1197.0,82.0,5,6.3,0,0,1,0,0,0,0,0,0,0,1,0
4552,2017,44000.0,1,1582.0,126.2,5,5.75,0,0,0,1,0,0,0,0,0,0,1,1
4553,2008,50000.0,2,2967.0,97.7,5,7.5,0,0,0,0,0,0,0,0,0,0,1,0
4554,2016,81177.0,1,1997.0,140.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,1
4555,2016,26000.0,1,1499.0,110.4,5,7.65,0,0,0,0,0,0,0,0,1,0,1,0
4556,2016,100000.0,1,1120.0,71.0,5,4.5,0,0,0,0,0,0,0,0,1,0,1,1
4557,2014,75000.0,1,1498.0,103.2,5,7.5,0,0,0,0,1,0,0,0,0,0,1,0
4558,2014,119859.0,1,2987.0,97.7,5,7.1,0,0,0,0,0,0,1,0,0,0,1,0
4559,2010,55980.0,1,1197.0,78.9,5,2.25,0,0,0,0,0,0,0,0,1,0,1,1
4560,2015,30000.0,1,1968.0,174.33,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4561,2012,49700.0,2,1396.0,88.76,5,4.18,0,0,0,0,0,0,0,0,0,1,1,1
4562,2013,79000.0,1,1396.0,88.7,5,6.5,0,1,0,0,0,0,0,0,0,0,1,1
4563,2010,65100.0,1,1497.0,118.0,5,3.15,0,0,0,1,0,0,0,0,0,0,1,1
4564,2016,54161.0,1,1248.0,88.5,7,7.64,0,0,0,0,0,0,0,0,0,1,1,1
4565,2011,28619.0,1,796.0,46.3,5,2.4,0,0,0,0,1,0,0,0,0,0,1,1
4566,2016,9000.0,1,998.0,67.0,5,4.25,0,0,0,0,0,0,0,0,1,0,1,0
4567,2016,42876.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
4568,2011,64000.0,1,796.0,46.3,5,2.39,1,0,0,0,0,0,0,0,0,0,1,1
4569,2018,20488.0,2,1598.0,103.5,5,7.64,0,0,0,0,0,0,1,0,0,0,1,1
4570,2016,21000.0,1,1197.0,83.1,5,6.21,0,0,0,1,0,0,0,0,0,0,1,1
4571,2012,119203.0,1,2179.0,115.0,5,5.75,0,0,0,0,0,1,0,0,0,0,1,0
4572,2011,55987.0,1,1997.0,153.86,5,8.22,0,0,0,0,0,0,1,0,0,0,1,0
4573,2017,72668.0,1,2755.0,174.5,7,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4574,2015,32000.0,1,1497.0,116.3,5,8.5,0,0,0,0,0,0,0,0,1,0,1,0
4575,2014,3000.0,2,1495.5,97.7,2,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4576,2015,10400.0,1,1497.0,117.3,5,6.51,0,0,0,0,0,0,0,0,1,0,1,1
4577,2013,35000.0,1,1248.0,74.0,5,4.65,0,0,0,0,0,0,0,0,1,0,1,1
4578,2013,55101.0,1,1794.0,138.1,5,8.4,0,0,0,0,0,0,1,0,0,0,1,0
4579,2014,57464.0,1,1364.0,67.06,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
4580,2006,110000.0,1,998.0,67.1,5,1.11,0,0,0,0,0,1,0,0,0,0,1,1
4581,2014,72000.0,1,1991.0,184.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4582,2012,16000.0,1,2179.0,187.7,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
4583,2011,62020.0,1,1197.0,80.0,5,3.45,0,0,0,0,0,0,1,0,0,0,1,1
4584,2014,85000.0,2,2179.0,147.51,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
4585,2018,14223.0,1,1197.0,81.86,5,7.32,0,0,0,0,0,0,1,0,0,0,1,1
4586,2014,41210.0,1,1198.0,86.7,5,4.4,0,0,0,0,0,1,0,0,0,0,1,1
4587,2015,20000.0,1,2987.0,165.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4588,2016,18043.0,1,796.0,47.3,5,4.12,0,0,1,0,0,0,0,0,0,0,1,1
4589,2016,80000.0,1,2755.0,171.5,7,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4590,2016,21000.0,1,1197.0,82.0,5,6.2,0,0,0,0,1,0,0,0,0,0,1,0
4591,2016,49000.0,1,2993.0,97.7,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4592,2010,95000.0,2,1197.0,80.0,5,2.8,0,1,0,0,0,0,0,0,0,0,1,1
4593,2015,32000.0,1,1197.0,82.0,5,4.8,0,0,0,0,0,0,0,0,0,1,1,0
4594,2014,52602.25,1,1498.0,89.75,5,5.65,0,0,0,0,1,0,0,0,0,0,1,1
4595,2015,69000.0,1,1248.0,74.0,5,5.9,0,0,0,0,0,0,0,0,0,0,1,1
4596,2015,65000.0,2,1364.0,67.04,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
4597,2015,23000.0,1,1197.0,82.0,5,4.9,0,0,0,0,0,0,0,0,0,0,1,1
4598,2009,70000.0,1,1799.0,130.0,5,4.25,0,0,0,0,0,0,0,0,0,0,1,1
4599,2014,52609.0,1,2494.0,100.6,8,5.75,0,1,0,0,0,0,0,0,0,0,1,1
4600,2012,56000.0,1,1495.0,94.0,5,2.45,0,0,0,1,0,0,0,0,0,0,1,1
4601,2013,30000.0,1,796.0,47.3,5,2.5,0,0,0,0,0,0,0,0,0,1,1,1
4602,2010,35000.0,1,1495.5,97.7,2,5.75,0,0,0,0,0,0,0,1,0,0,1,0
4603,2013,92250.0,2,1498.0,89.84,5,5.75,0,0,0,0,0,1,0,0,0,0,1,1
4604,2018,40000.0,1,1197.0,81.86,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
4605,2014,96848.0,1,1598.0,103.6,5,4.62,0,0,0,0,0,0,1,0,0,0,1,0
4606,2016,42000.0,1,1968.0,174.33,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
4607,2013,55886.0,1,2179.0,140.0,7,7.25,0,0,0,0,0,0,0,1,0,0,1,1
4608,2019,12336.0,1,1591.0,121.3,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
4609,2009,60000.0,3,1599.0,103.2,5,2.25,0,1,0,0,0,0,0,0,0,0,1,1
4610,2014,83000.0,2,1597.0,92.0,5,0.85,0,0,0,0,0,0,0,0,0,1,1,1
4611,2018,24000.0,1,1198.0,67.04,5,4.0,0,0,0,0,0,0,0,0,0,1,1,1
4612,2016,32198.0,1,1198.0,86.8,5,5.1,0,0,0,0,0,0,0,0,0,1,1,0
4613,2014,92247.0,1,2494.0,100.6,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
4614,2011,52602.25,1,1498.0,108.5,5,2.9,0,1,0,0,0,0,0,0,0,0,1,1
4615,2016,66296.0,1,2179.0,140.0,7,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4616,2015,41000.0,1,1197.0,82.0,5,5.45,0,0,0,0,0,0,0,0,1,0,1,0
4617,2017,38681.0,1,2198.0,157.7,7,5.75,0,0,0,0,0,0,1,0,0,0,1,1
4618,2008,43761.0,1,995.0,62.0,5,1.75,0,0,0,0,0,0,1,0,0,0,1,1
4619,2017,17400.0,1,1248.0,88.5,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
4620,2013,61510.0,1,1498.0,98.6,5,4.75,1,0,0,0,0,0,0,0,0,0,1,1
4621,2014,60000.0,1,1497.0,117.3,5,6.25,0,0,0,1,0,0,0,0,0,0,1,1
4622,2014,35165.0,2,1998.0,112.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4623,2016,41617.0,1,1794.0,138.1,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
4624,2014,65000.0,1,1798.0,157.75,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
4625,2011,68000.0,1,998.0,67.1,5,2.5,0,0,0,1,0,0,0,0,0,0,1,1
4626,2013,49000.0,1,1086.0,68.05,5,2.75,0,0,0,0,0,0,0,0,1,0,1,1
4627,2019,16698.0,1,1199.0,84.0,5,5.85,0,0,1,0,0,0,0,0,0,0,1,1
4628,2016,30965.0,1,1197.0,83.1,5,6.25,0,0,0,0,0,0,0,0,0,0,1,1
4629,2014,56058.0,1,1598.0,103.2,5,4.95,0,0,0,0,0,0,0,0,1,0,1,1
4630,2017,15356.0,1,1197.0,81.86,5,4.75,0,0,0,0,0,0,0,0,0,1,1,1
4631,2013,54000.0,1,1399.0,68.05,5,2.55,0,0,0,1,0,0,0,0,0,0,1,1
4632,2011,47000.0,2,1799.0,130.3,5,4.5,0,0,0,0,0,0,0,0,0,1,1,0
4633,2015,21652.0,1,796.0,47.3,5,3.01,0,0,0,0,0,0,1,0,0,0,1,1
4634,2016,52000.0,1,1999.0,177.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4635,2010,35010.0,1,2698.0,179.5,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
4636,2006,76662.0,1,2987.0,97.7,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4637,2009,89000.0,1,1497.0,118.0,5,3.71,0,0,0,0,0,1,0,0,0,0,1,0
4638,2006,80000.0,3,2354.0,152.0,5,2.0,0,0,0,0,0,1,0,0,0,0,1,0
4639,2018,39023.0,1,1248.0,88.5,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
4640,2014,62000.0,2,998.0,67.1,5,1.25,0,0,0,0,0,1,0,0,0,0,1,1
4641,2015,78046.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,1,0,0,0,0,1,1
4642,2015,34400.0,1,1248.0,88.5,5,5.5,0,0,0,0,0,0,0,1,0,0,1,1
4643,2016,64624.0,1,814.0,55.2,5,3.71,0,0,1,0,0,0,0,0,0,0,1,1
4644,2014,69192.0,1,1373.0,93.7,7,6.25,0,0,0,0,0,0,0,0,1,0,1,1
4645,2012,55000.0,1,1598.0,103.6,5,4.9,0,1,0,0,0,0,0,0,0,0,1,1
4646,2014,81000.0,2,1493.0,100.0,5,1.1,0,0,0,0,0,0,0,0,1,0,1,1
4647,2016,36733.0,1,1198.0,73.9,5,4.72,0,0,0,0,0,0,1,0,0,0,1,1
4648,2017,24310.0,1,796.0,40.3,4,3.7,0,0,0,0,0,0,1,0,0,0,0,1
4649,2016,43022.0,1,2143.0,136.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4650,2013,74000.0,1,2199.0,97.7,7,5.75,0,0,0,0,0,1,0,0,0,0,1,1
4651,2014,47000.0,1,1248.0,74.0,5,3.9,0,0,0,0,0,0,0,1,0,0,1,1
4652,2017,37460.0,1,1197.0,81.86,5,6.28,0,0,0,0,0,0,1,0,0,0,1,1
4653,2011,52604.5,1,2498.0,112.0,8,2.75,0,0,0,0,0,0,0,0,1,0,1,1
4654,2017,31576.0,1,1197.0,82.0,5,7.85,0,0,1,0,0,0,0,0,0,0,1,1
4655,2011,66000.0,1,1598.0,103.6,5,2.95,0,0,0,0,0,0,0,0,1,0,1,1
4656,2008,79000.0,2,2354.0,177.6,5,4.85,0,0,0,0,0,0,0,0,1,0,1,0
4657,2011,47140.0,2,2925.0,97.7,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4658,2016,36610.0,1,2143.0,107.3,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4659,2016,93000.0,1,1582.0,126.2,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
4660,2007,52195.0,1,796.0,46.3,5,1.75,0,0,0,0,1,0,0,0,0,0,1,1
4661,2016,20003.0,1,1968.0,143.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4662,2013,66314.0,1,1461.0,83.8,5,5.5,0,0,0,1,0,0,0,0,0,0,1,1
4663,2009,76000.0,1,1399.0,68.0,5,2.75,0,1,0,0,0,0,0,0,0,0,1,1
4664,2015,29000.0,1,1582.0,126.2,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
4665,2011,30000.0,1,1399.0,68.0,5,3.2,0,0,0,0,0,0,0,0,1,0,1,1
4666,2013,56526.0,1,1598.0,103.5,5,5.84,0,0,1,0,0,0,0,0,0,0,1,1
4667,2015,38000.0,2,1969.0,150.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4668,2012,41000.0,1,1582.0,126.32,5,6.25,0,1,0,0,0,0,0,0,0,0,1,0
4669,2009,53000.0,1,2993.0,97.7,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4670,2014,52604.5,3,1998.0,68.0,5,3.0,0,1,0,0,0,0,0,0,0,0,1,1
4671,2010,52609.0,1,2982.0,171.0,7,5.75,0,1,0,0,0,0,0,0,0,0,1,1
4672,2015,90000.0,1,1248.0,88.5,5,6.5,0,1,0,0,0,0,0,0,0,0,1,1
4673,2018,11000.0,1,1248.0,88.5,5,5.75,0,0,0,0,1,0,0,0,0,0,1,1
4674,2018,21936.0,1,1995.0,190.0,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
4675,2013,41000.0,1,1598.0,103.6,5,5.25,0,0,0,0,0,0,0,0,0,1,1,0
4676,2011,47000.0,1,1197.0,80.0,5,4.5,0,1,0,0,0,0,0,0,0,0,1,1
4677,2009,110000.0,1,2993.0,97.7,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4678,2015,45960.0,1,1197.0,82.0,5,5.56,0,0,1,0,0,0,0,0,0,0,1,1
4679,2013,48000.0,1,2143.0,97.7,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
4680,2011,68000.0,1,2179.0,147.51,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4681,2011,41000.0,1,1197.0,78.9,5,2.65,0,0,0,0,0,0,0,0,1,0,1,1
4682,2013,69573.0,2,1582.0,126.32,5,5.85,0,0,0,0,0,1,0,0,0,0,1,1
4683,2012,115000.0,1,1968.0,138.1,5,6.95,0,1,0,0,0,0,0,0,0,0,1,1
4684,2012,47629.0,1,2179.0,140.0,7,6.5,0,0,0,0,0,0,0,1,0,0,1,1
4685,2014,66624.0,3,796.0,35.0,8,0.85,0,0,0,0,0,1,0,0,0,0,1,1
4686,2013,80000.0,2,1798.0,177.46,5,7.25,0,0,0,1,0,0,0,0,0,0,1,0
4687,2012,94868.0,1,1248.0,74.0,5,4.5,0,0,0,0,0,0,0,0,0,1,1,1
4688,2010,76477.0,1,2179.0,120.0,8,4.25,0,0,0,0,0,0,0,0,1,0,1,1
4689,2016,28000.0,1,1991.0,183.0,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4690,2017,28599.0,1,2498.0,105.0,6,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4691,2013,45348.0,2,1461.0,108.45,5,6.85,1,0,0,0,0,0,0,0,0,0,1,1
4692,2013,80127.0,1,1968.0,167.6,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
4693,2013,68000.0,2,2179.0,147.51,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
4694,2012,75000.0,3,1598.0,103.6,5,3.5,0,0,0,0,0,0,0,0,0,1,1,1
4695,2006,48000.0,2,2979.0,97.7,5,6.99,0,0,0,1,0,0,0,0,0,0,1,0
4696,2019,41871.0,1,1582.0,126.2,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
4697,2015,84931.0,1,2956.0,83.8,7,5.29,0,0,1,0,0,0,0,0,0,0,1,1
4698,2016,15000.0,1,799.0,53.64,5,2.25,0,0,0,0,0,0,0,1,0,0,1,1
4699,2009,110000.0,1,2993.0,97.7,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
4700,2011,5900.0,1,1495.5,97.7,4,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4701,2014,103653.0,2,1061.0,47.0,5,1.22,0,1,0,0,0,0,0,0,0,0,1,1
4702,2012,64806.0,1,1198.0,73.9,5,3.65,0,1,0,0,0,0,0,0,0,0,1,1
4703,2016,35000.0,1,1198.0,67.0,7,3.1,0,0,0,0,0,0,0,0,0,1,1,1
4704,2016,40000.0,1,1591.0,121.3,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
4705,2015,23876.0,1,998.0,67.1,5,3.46,0,0,0,0,0,0,1,0,0,0,1,1
4706,2013,67901.0,1,2199.0,97.7,7,8.38,0,0,1,0,0,0,0,0,0,0,1,1
4707,2014,68865.0,1,1598.0,103.6,5,4.8,0,0,0,0,0,0,0,0,0,1,1,1
4708,2014,71000.0,2,1498.0,98.6,5,4.5,0,0,0,0,0,0,0,0,0,1,1,1
4709,2014,25000.0,1,1248.0,74.0,5,3.95,0,0,0,0,0,0,0,1,0,0,1,1
4710,2012,52609.0,1,1598.0,103.5,5,3.65,0,0,0,0,1,0,0,0,0,0,1,1
4711,2014,52609.0,1,2987.0,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
4712,2011,65000.0,2,2179.0,120.0,8,4.0,0,0,0,1,0,0,0,0,0,0,1,1
4713,2012,117777.0,1,1461.0,84.8,5,4.75,0,0,0,0,1,0,0,0,0,0,1,1
4714,2009,65000.0,2,1298.0,85.8,5,3.1,1,0,0,0,0,0,0,0,0,0,1,1
4715,2017,46897.0,1,814.0,55.2,5,3.61,0,0,0,0,0,0,1,0,0,0,1,1
4716,2015,36695.0,1,1198.0,86.8,5,4.29,0,0,1,0,0,0,0,0,0,0,1,1
4717,2011,43000.0,1,1198.0,75.0,5,2.13,0,0,0,0,0,0,0,1,0,0,1,1
4718,2008,54000.0,1,796.0,46.3,5,1.1,0,0,0,0,0,0,0,0,1,0,1,1
4719,2011,89000.0,1,1995.0,190.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4720,2014,7000.0,1,1198.0,74.0,5,5.35,0,0,0,0,0,0,0,0,1,0,1,1
4721,2014,58470.0,1,998.0,67.04,5,3.9,0,0,0,0,1,0,0,0,0,0,1,1
4722,2014,37000.0,1,1197.0,81.8,5,2.8,0,0,0,0,0,0,0,1,0,0,1,1
4723,2016,29000.0,1,1248.0,88.5,5,8.75,0,0,0,0,0,0,0,0,1,0,1,1
4724,2013,52000.0,1,1968.0,147.51,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
4725,2013,32807.0,1,1198.0,86.8,5,2.75,0,0,0,0,0,0,0,1,0,0,1,1
4726,2013,86000.0,1,2179.0,120.0,8,8.0,0,0,0,0,1,0,0,0,0,0,1,0
4727,2014,66500.0,1,1498.0,98.6,5,5.7,0,0,0,1,0,0,0,0,0,0,1,1
4728,2012,94000.0,1,1995.0,184.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
4729,2011,29000.0,2,995.0,62.0,5,1.75,0,1,0,0,0,0,0,0,0,0,1,1
4730,2010,107389.0,2,1399.0,68.0,5,1.9,0,1,0,0,0,0,0,0,0,0,1,1
4731,2015,36100.0,1,1197.0,81.8,5,4.5,0,0,0,0,0,0,0,0,0,0,1,1
4732,2015,16329.0,1,2143.0,170.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
