,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day
9358,2012-09-13 07:00:00,Fall,0,1.0,Clear,22.14,77.0,0.0,22,549,571,2012,9,Thursday
9360,2012-09-13 09:00:00,Fall,0,1.0,Clear,24.6,64.0,6.0032,46,292,338,2012,9,Thursday
9367,2012-09-13 16:00:00,Fall,0,1.0,Clear,29.52,39.0,6.0032,85,406,491,2012,9,Thursday
9368,2012-09-13 17:00:00,Fall,0,1.0,Clear,29.52,42.0,12.998,97,787,884,2012,9,Thursday
9374,2012-09-13 23:00:00,Fall,0,1.0,Clear,23.78,73.0,7.0015,33,137,170,2012,9,Thursday
9376,2012-09-14 01:00:00,Fall,0,1.0,Clear,22.96,73.0,6.0032,6,35,41,2012,9,Friday
9381,2012-09-14 06:00:00,Fall,0,1.0,Clear,22.14,88.0,0.0,8,144,152,2012,9,Friday
9385,2012-09-14 10:00:00,Fall,0,1.0,Mist,27.88,65.0,0.0,75,171,246,2012,9,Friday
9387,2012-09-14 12:00:00,Fall,0,1.0,Mist,28.7,54.0,12.998,119,290,409,2012,9,Friday
9388,2012-09-14 13:00:00,Fall,0,1.0,Mist,28.7,54.0,12.998,107,301,408,2012,9,Friday
9391,2012-09-14 16:00:00,Fall,0,1.0,Mist,29.52,51.0,0.0,109,454,563,2012,9,Friday
9403,2012-09-15 04:00:00,Fall,1,0.0,Mist,24.6,69.0,23.9994,3,3,6,2012,9,Saturday
9408,2012-09-15 09:00:00,Fall,1,0.0,Clear,24.6,43.0,27.9993,79,263,342,2012,9,Saturday
9414,2012-09-15 15:00:00,Fall,1,0.0,Mist,27.88,34.0,19.0012,312,342,654,2012,9,Saturday
9417,2012-09-15 18:00:00,Fall,1,0.0,Mist,26.24,36.0,19.0012,232,382,614,2012,9,Saturday
9425,2012-09-16 02:00:00,Fall,1,0.0,Clear,21.32,63.0,0.0,27,62,89,2012,9,Sunday
9426,2012-09-16 03:00:00,Fall,1,0.0,Clear,20.5,68.0,0.0,10,38,48,2012,9,Sunday
9427,2012-09-16 04:00:00,Fall,1,0.0,Clear,20.5,72.0,0.0,2,6,8,2012,9,Sunday
9438,2012-09-16 15:00:00,Fall,1,0.0,Clear,26.24,41.0,11.0014,215,342,557,2012,9,Sunday
9439,2012-09-16 16:00:00,Fall,1,0.0,Clear,26.24,44.0,11.0014,194,402,596,2012,9,Sunday
9445,2012-09-16 22:00:00,Fall,1,0.0,Clear,22.96,68.0,6.0032,18,109,127,2012,9,Sunday
9446,2012-09-16 23:00:00,Fall,1,1.0,Clear,22.14,68.0,7.0015,9,85,94,2012,9,Sunday
9448,2012-09-17 01:00:00,Fall,0,1.0,Clear,21.32,72.0,6.0032,9,12,21,2012,9,Monday
9451,2012-09-17 04:00:00,Fall,0,1.0,Clear,20.5,77.0,0.0,2,9,11,2012,9,Monday
9452,2012-09-17 05:00:00,Fall,0,1.0,Clear,19.68,82.0,6.0032,1,44,45,2012,9,Monday
9459,2012-09-17 12:00:00,Fall,0,1.0,Mist,25.42,69.0,12.998,62,233,295,2012,9,Monday
9462,2012-09-17 15:00:00,Fall,0,1.0,Mist,26.24,65.0,16.9979,82,256,338,2012,9,Monday
9464,2012-09-17 17:00:00,Fall,0,1.0,Mist,26.24,65.0,15.0013,102,740,842,2012,9,Monday
9475,2012-09-18 04:00:00,Fall,0,1.0,Mist,25.42,94.0,23.9994,2,5,7,2012,9,Tuesday
9479,2012-09-18 08:00:00,Fall,0,1.0,Mist,27.06,83.0,36.9974,32,640,672,2012,9,Tuesday
9486,2012-09-18 15:00:00,Fall,0,1.0,Rainy,24.6,88.0,16.9979,1,35,36,2012,9,Tuesday
9487,2012-09-18 16:00:00,Fall,0,1.0,Rainy,24.6,88.0,19.9995,19,122,141,2012,9,Tuesday
9491,2012-09-18 20:00:00,Fall,0,1.0,Mist,24.6,88.0,12.998,19,271,290,2012,9,Tuesday
9500,2012-09-19 05:00:00,Fall,0,1.0,Mist,21.32,68.0,19.0012,2,54,56,2012,9,Wednesday
9503,2012-09-19 08:00:00,Fall,0,1.0,Clear,21.32,59.0,15.0013,39,758,797,2012,9,Wednesday
9510,2012-09-19 15:00:00,Fall,0,1.0,Clear,25.42,35.0,0.0,57,254,311,2012,9,Wednesday
9512,2012-09-19 17:00:00,Fall,0,1.0,Clear,24.6,38.0,15.0013,74,812,886,2012,9,Wednesday
9513,2012-09-19 18:00:00,Fall,0,1.0,Clear,23.78,40.0,19.0012,85,807,892,2012,9,Wednesday
9517,2012-09-19 22:00:00,Fall,0,1.0,Clear,20.5,63.0,6.0032,31,198,229,2012,9,Wednesday
9518,2012-09-19 23:00:00,Fall,0,1.0,Clear,19.68,67.0,6.0032,17,106,123,2012,9,Wednesday
9520,2012-10-01 01:00:00,Fall,0,1.0,Clear,18.04,77.0,6.0032,5,13,18,2012,10,Monday
9521,2012-10-01 02:00:00,Fall,0,1.0,Clear,18.86,72.0,0.0,6,6,12,2012,10,Monday
9525,2012-10-01 06:00:00,Fall,0,1.0,Clear,18.04,77.0,7.0015,8,147,155,2012,10,Monday
9526,2012-10-01 07:00:00,Fall,0,1.0,Clear,18.04,77.0,11.0014,13,470,483,2012,10,Monday
9530,2012-10-01 11:00:00,Fall,0,1.0,Clear,23.78,46.0,0.0,76,196,272,2012,10,Monday
9536,2012-10-01 17:00:00,Fall,0,1.0,Rainy,22.96,60.0,16.9979,65,791,856,2012,10,Monday
9542,2012-10-01 23:00:00,Fall,0,1.0,Rainy,22.14,77.0,0.0,17,88,105,2012,10,Monday
9543,2012-10-02 00:00:00,Fall,0,1.0,Mist,22.96,73.0,0.0,1,30,31,2012,10,Tuesday
9547,2012-10-02 04:00:00,Fall,0,1.0,Mist,22.96,83.0,6.0032,2,8,10,2012,10,Tuesday
9549,2012-10-02 06:00:00,Fall,0,1.0,Rainy,23.78,83.0,7.0015,3,176,179,2012,10,Tuesday
9554,2012-10-02 11:00:00,Fall,0,1.0,Rainy,23.78,94.0,8.9981,7,92,99,2012,10,Tuesday
9556,2012-10-02 13:00:00,Fall,0,1.0,Mist,24.6,88.0,8.9981,6,148,154,2012,10,Tuesday
9558,2012-10-02 15:00:00,Fall,0,1.0,Rainy,25.42,83.0,8.9981,14,195,209,2012,10,Tuesday
9561,2012-10-02 18:00:00,Fall,0,1.0,Rainy,25.42,94.0,6.0032,48,639,687,2012,10,Tuesday
9566,2012-10-02 23:00:00,Fall,0,1.0,Mist,25.42,94.0,0.0,11,87,98,2012,10,Tuesday
9569,2012-10-03 02:00:00,Fall,0,1.0,Mist,25.42,94.0,0.0,2,7,9,2012,10,Wednesday
9572,2012-10-03 05:00:00,Fall,0,1.0,Mist,25.42,94.0,7.0015,2,32,34,2012,10,Wednesday
9574,2012-10-03 07:00:00,Fall,0,1.0,Mist,24.6,94.0,12.998,11,504,515,2012,10,Wednesday
9575,2012-10-03 08:00:00,Fall,0,1.0,Mist,25.42,88.0,7.0015,28,781,809,2012,10,Wednesday
9578,2012-10-03 11:00:00,Fall,0,1.0,Clear,27.06,78.0,11.0014,52,178,230,2012,10,Wednesday
9579,2012-10-03 12:00:00,Fall,0,1.0,Mist,28.7,70.0,7.0015,69,289,358,2012,10,Wednesday
9580,2012-10-03 13:00:00,Fall,0,1.0,Mist,28.7,74.0,7.0015,55,224,279,2012,10,Wednesday
9581,2012-10-03 14:00:00,Fall,0,1.0,Mist,29.52,70.0,11.0014,56,195,251,2012,10,Wednesday
9585,2012-10-03 18:00:00,Fall,0,1.0,Clear,28.7,65.0,0.0,54,756,810,2012,10,Wednesday
9587,2012-10-03 20:00:00,Fall,0,1.0,Clear,28.7,65.0,0.0,48,449,497,2012,10,Wednesday
9593,2012-10-04 02:00:00,Fall,0,1.0,Clear,26.24,89.0,0.0,3,10,13,2012,10,Thursday
9594,2012-10-04 03:00:00,Fall,0,1.0,Mist,25.42,88.0,0.0,5,6,11,2012,10,Thursday
9595,2012-10-04 04:00:00,Fall,0,1.0,Mist,26.24,89.0,0.0,0,10,10,2012,10,Thursday
9596,2012-10-04 05:00:00,Fall,0,1.0,Rainy,26.24,89.0,7.0015,2,37,39,2012,10,Thursday
9608,2012-10-04 17:00:00,Fall,0,1.0,Clear,28.7,51.0,15.0013,112,789,901,2012,10,Thursday
9614,2012-10-04 23:00:00,Fall,0,1.0,Clear,24.6,56.0,6.0032,18,137,155,2012,10,Thursday
9616,2012-10-05 01:00:00,Fall,0,1.0,Clear,22.14,68.0,7.0015,3,43,46,2012,10,Friday
9619,2012-10-05 04:00:00,Fall,0,1.0,Clear,22.14,77.0,0.0,0,11,11,2012,10,Friday
9622,2012-10-05 07:00:00,Fall,0,1.0,Clear,21.32,83.0,7.0015,11,417,428,2012,10,Friday
9624,2012-10-05 09:00:00,Fall,0,1.0,Clear,24.6,60.0,6.0032,58,326,384,2012,10,Friday
9626,2012-10-05 11:00:00,Fall,0,1.0,Clear,28.7,48.0,12.998,90,214,304,2012,10,Friday
9629,2012-10-05 14:00:00,Fall,0,1.0,Clear,30.34,37.0,15.0013,113,287,400,2012,10,Friday
9632,2012-10-05 17:00:00,Fall,0,1.0,Clear,28.7,42.0,11.0014,158,742,900,2012,10,Friday
9636,2012-10-05 21:00:00,Fall,0,1.0,Clear,24.6,69.0,15.0013,47,220,267,2012,10,Friday
9645,2012-10-06 06:00:00,Fall,1,0.0,Clear,22.14,88.0,16.9979,2,28,30,2012,10,Saturday
9648,2012-10-06 09:00:00,Fall,1,0.0,Clear,24.6,73.0,12.998,130,265,395,2012,10,Saturday
9649,2012-10-06 10:00:00,Fall,1,0.0,Clear,25.42,69.0,19.0012,198,341,539,2012,10,Saturday
9650,2012-10-06 11:00:00,Fall,1,0.0,Clear,26.24,65.0,16.9979,258,389,647,2012,10,Saturday
9652,2012-10-06 13:00:00,Fall,1,0.0,Mist,26.24,57.0,35.0008,310,400,710,2012,10,Saturday
9657,2012-10-06 18:00:00,Fall,1,0.0,Clear,21.32,48.0,27.9993,183,312,495,2012,10,Saturday
9667,2012-10-07 04:00:00,Fall,1,0.0,Mist,18.04,54.0,16.9979,5,6,11,2012,10,Sunday
9669,2012-10-07 06:00:00,Fall,1,1.0,Mist,18.04,54.0,12.998,4,19,23,2012,10,Sunday
9673,2012-10-07 10:00:00,Fall,1,0.0,Mist,17.22,67.0,12.998,41,144,185,2012,10,Sunday
9674,2012-10-07 11:00:00,Fall,1,0.0,Mist,17.22,71.0,7.0015,76,260,336,2012,10,Sunday
9675,2012-10-07 12:00:00,Fall,1,1.0,Mist,17.22,71.0,0.0,100,292,392,2012,10,Sunday
9676,2012-10-07 13:00:00,Fall,1,0.0,Mist,18.04,72.0,6.0032,80,240,320,2012,10,Sunday
9678,2012-10-07 15:00:00,Fall,1,0.0,Rainy,17.22,77.0,8.9981,74,232,306,2012,10,Sunday
9681,2012-10-07 18:00:00,Fall,1,0.0,Rainy,16.4,82.0,12.998,24,82,106,2012,10,Sunday
9683,2012-10-07 20:00:00,Fall,1,0.0,Clear,16.4,82.0,8.9981,19,97,116,2012,10,Sunday
9686,2012-10-07 23:00:00,Fall,1,0.0,Clear,14.76,93.0,8.9981,12,68,80,2012,10,Sunday
9689,2012-10-08 02:00:00,Fall,0,0.0,Clear,13.94,81.0,12.998,3,12,15,2012,10,Monday
9690,2012-10-08 03:00:00,Fall,0,0.0,Clear,13.94,81.0,7.0015,2,8,10,2012,10,Monday
9692,2012-10-08 05:00:00,Fall,0,0.0,Clear,13.94,76.0,15.0013,2,17,19,2012,10,Monday
9702,2012-10-08 15:00:00,Fall,0,0.0,Rainy,17.22,58.0,12.998,76,294,370,2012,10,Monday
9704,2012-10-08 17:00:00,Fall,0,0.0,Mist,17.22,66.0,16.9979,81,416,497,2012,10,Monday
9705,2012-10-08 18:00:00,Fall,0,0.0,Mist,17.22,66.0,19.0012,41,415,456,2012,10,Monday
9709,2012-10-08 22:00:00,Fall,0,0.0,Rainy,16.4,76.0,16.9979,6,101,107,2012,10,Monday
9711,2012-10-09 00:00:00,Fall,0,1.0,Mist,15.58,82.0,15.0013,9,22,31,2012,10,Tuesday
9715,2012-10-09 04:00:00,Fall,0,1.0,Rainy,14.76,87.0,11.0014,1,6,7,2012,10,Tuesday
9717,2012-10-09 06:00:00,Fall,0,1.0,Mist,15.58,82.0,16.9979,2,141,143,2012,10,Tuesday
9722,2012-10-09 11:00:00,Fall,0,1.0,Mist,19.68,69.0,12.998,37,156,193,2012,10,Tuesday
9723,2012-10-09 12:00:00,Fall,0,1.0,Mist,19.68,69.0,12.998,43,217,260,2012,10,Tuesday
9726,2012-10-09 15:00:00,Fall,0,1.0,Mist,21.32,63.0,11.0014,59,195,254,2012,10,Tuesday
9727,2012-10-09 16:00:00,Fall,0,1.0,Mist,20.5,72.0,11.0014,70,354,424,2012,10,Tuesday
9730,2012-10-09 19:00:00,Fall,0,1.0,Mist,20.5,72.0,11.0014,31,483,514,2012,10,Tuesday
9732,2012-10-09 21:00:00,Fall,0,1.0,Mist,19.68,77.0,8.9981,16,209,225,2012,10,Tuesday
9736,2012-10-10 01:00:00,Fall,0,1.0,Mist,18.86,88.0,0.0,2,6,8,2012,10,Wednesday
9738,2012-10-10 03:00:00,Fall,0,1.0,Mist,18.86,88.0,0.0,0,6,6,2012,10,Wednesday
9739,2012-10-10 04:00:00,Fall,0,1.0,Mist,18.86,88.0,7.0015,0,6,6,2012,10,Wednesday
9741,2012-10-10 06:00:00,Fall,0,1.0,Mist,18.86,88.0,6.0032,3,172,175,2012,10,Wednesday
9746,2012-10-10 11:00:00,Fall,0,1.0,Clear,22.14,52.0,12.998,53,238,291,2012,10,Wednesday
9756,2012-10-10 21:00:00,Fall,0,1.0,Clear,20.5,51.0,23.9994,18,251,269,2012,10,Wednesday
9758,2012-10-10 23:00:00,Fall,0,1.0,Clear,18.04,58.0,12.998,17,119,136,2012,10,Wednesday
9760,2012-10-11 01:00:00,Fall,0,1.0,Clear,18.04,47.0,12.998,1,10,11,2012,10,Thursday
9762,2012-10-11 03:00:00,Fall,0,1.0,Clear,17.22,47.0,19.9995,0,3,3,2012,10,Thursday
9766,2012-10-11 07:00:00,Fall,0,1.0,Clear,14.76,50.0,16.9979,11,467,478,2012,10,Thursday
9767,2012-10-11 08:00:00,Fall,0,1.0,Clear,15.58,46.0,26.0027,25,773,798,2012,10,Thursday
9773,2012-10-11 14:00:00,Fall,0,1.0,Clear,21.32,32.0,6.0032,78,270,348,2012,10,Thursday
9781,2012-10-11 22:00:00,Fall,0,1.0,Clear,16.4,66.0,11.0014,10,167,177,2012,10,Thursday
9788,2012-10-12 05:00:00,Fall,0,1.0,Clear,14.76,81.0,6.0032,2,33,35,2012,10,Friday
9796,2012-10-12 13:00:00,Fall,0,1.0,Clear,22.96,37.0,26.0027,81,300,381,2012,10,Friday
9797,2012-10-12 14:00:00,Fall,0,1.0,Clear,22.96,37.0,31.0009,109,262,371,2012,10,Friday
9802,2012-10-12 19:00:00,Fall,0,1.0,Clear,17.22,41.0,15.0013,40,453,493,2012,10,Friday
9805,2012-10-12 22:00:00,Fall,0,1.0,Clear,16.4,47.0,19.9995,17,143,160,2012,10,Friday
9806,2012-10-12 23:00:00,Fall,0,1.0,Clear,14.76,57.0,12.998,11,89,100,2012,10,Friday
9809,2012-10-13 02:00:00,Fall,1,0.0,Clear,13.94,53.0,12.998,7,60,67,2012,10,Saturday
9817,2012-10-13 10:00:00,Fall,1,1.0,Clear,16.4,43.0,0.0,82,265,347,2012,10,Saturday
9818,2012-10-13 11:00:00,Fall,1,0.0,Clear,17.22,35.0,8.9981,192,335,527,2012,10,Saturday
9821,2012-10-13 14:00:00,Fall,1,0.0,Clear,19.68,33.0,12.998,243,354,597,2012,10,Saturday
9823,2012-10-13 16:00:00,Fall,1,0.0,Clear,20.5,31.0,12.998,294,343,637,2012,10,Saturday
9824,2012-10-13 17:00:00,Fall,1,0.0,Clear,18.86,38.0,11.0014,193,335,528,2012,10,Saturday
9827,2012-10-13 20:00:00,Fall,1,0.0,Clear,16.4,54.0,6.0032,57,198,255,2012,10,Saturday
9828,2012-10-13 21:00:00,Fall,1,0.0,Clear,16.4,58.0,12.998,47,157,204,2012,10,Saturday
9833,2012-10-14 02:00:00,Fall,1,0.0,Clear,16.4,76.0,6.0032,8,58,66,2012,10,Sunday
9835,2012-10-14 04:00:00,Fall,1,0.0,Clear,17.22,77.0,19.0012,2,10,12,2012,10,Sunday
9837,2012-10-14 06:00:00,Fall,1,0.0,Clear,16.4,82.0,11.0014,4,20,24,2012,10,Sunday
9838,2012-10-14 07:00:00,Fall,1,0.0,Clear,17.22,82.0,15.0013,7,44,51,2012,10,Sunday
9839,2012-10-14 08:00:00,Fall,1,1.0,Clear,18.04,77.0,12.998,28,104,132,2012,10,Sunday
9840,2012-10-14 09:00:00,Fall,1,0.0,Mist,19.68,67.0,19.0012,62,161,223,2012,10,Sunday
9844,2012-10-14 13:00:00,Fall,1,0.0,Clear,26.24,41.0,30.0026,218,401,619,2012,10,Sunday
9847,2012-10-14 16:00:00,Fall,1,0.0,Clear,26.24,41.0,19.9995,203,378,581,2012,10,Sunday
9850,2012-10-14 19:00:00,Fall,1,0.0,Clear,22.96,64.0,15.0013,68,268,336,2012,10,Sunday
9852,2012-10-14 21:00:00,Fall,1,0.0,Clear,22.96,73.0,30.0026,40,156,196,2012,10,Sunday
9855,2012-10-15 00:00:00,Fall,0,1.0,Mist,22.96,73.0,16.9979,17,31,48,2012,10,Monday
9857,2012-10-15 02:00:00,Fall,0,1.0,Mist,23.78,64.0,23.9994,1,5,6,2012,10,Monday
9858,2012-10-15 03:00:00,Fall,0,1.0,Mist,22.96,73.0,16.9979,2,2,4,2012,10,Monday
9861,2012-10-15 06:00:00,Fall,0,1.0,Mist,22.96,73.0,19.9995,6,141,147,2012,10,Monday
9868,2012-10-15 13:00:00,Fall,0,1.0,Mist,22.96,88.0,15.0013,37,109,146,2012,10,Monday
9871,2012-10-15 16:00:00,Fall,0,1.0,Clear,22.96,64.0,19.9995,76,371,447,2012,10,Monday
9877,2012-10-15 22:00:00,Fall,0,1.0,Clear,20.5,59.0,19.0012,8,118,126,2012,10,Monday
9888,2012-10-16 09:00:00,Fall,0,1.0,Clear,19.68,55.0,16.9979,32,323,355,2012,10,Tuesday
9896,2012-10-16 17:00:00,Fall,0,1.0,Clear,21.32,39.0,12.998,104,839,943,2012,10,Tuesday
9897,2012-10-16 18:00:00,Fall,0,1.0,Clear,20.5,42.0,11.0014,71,767,838,2012,10,Tuesday
9898,2012-10-16 19:00:00,Fall,0,1.0,Clear,19.68,48.0,0.0,40,491,531,2012,10,Tuesday
9904,2012-10-17 01:00:00,Fall,0,1.0,Clear,15.58,76.0,0.0,3,14,17,2012,10,Wednesday
9905,2012-10-17 02:00:00,Fall,0,1.0,Clear,15.58,76.0,0.0,4,12,16,2012,10,Wednesday
9906,2012-10-17 03:00:00,Fall,0,1.0,Clear,14.76,87.0,0.0,0,7,7,2012,10,Wednesday
9912,2012-10-17 09:00:00,Fall,0,1.0,Mist,17.22,77.0,0.0,38,344,382,2012,10,Wednesday
9915,2012-10-17 12:00:00,Fall,0,1.0,Mist,21.32,48.0,11.0014,71,261,332,2012,10,Wednesday
9918,2012-10-17 15:00:00,Fall,0,1.0,Mist,23.78,43.0,15.0013,62,239,301,2012,10,Wednesday
9922,2012-10-17 19:00:00,Fall,0,1.0,Clear,20.5,72.0,12.998,49,467,516,2012,10,Wednesday
9935,2012-10-18 08:00:00,Fall,0,1.0,Clear,18.86,82.0,16.9979,31,803,834,2012,10,Thursday
9939,2012-10-18 12:00:00,Fall,0,1.0,Mist,24.6,53.0,16.9979,93,284,377,2012,10,Thursday
9941,2012-10-18 14:00:00,Fall,0,1.0,Mist,25.42,50.0,19.9995,94,191,285,2012,10,Thursday
9943,2012-10-18 16:00:00,Fall,0,1.0,Clear,24.6,56.0,19.0012,94,356,450,2012,10,Thursday
9944,2012-10-18 17:00:00,Fall,0,1.0,Mist,23.78,64.0,22.0028,102,788,890,2012,10,Thursday
9945,2012-10-18 18:00:00,Fall,0,1.0,Mist,22.96,64.0,22.0028,68,720,788,2012,10,Thursday
9951,2012-10-19 00:00:00,Fall,0,1.0,Mist,22.96,83.0,7.0015,5,51,56,2012,10,Friday
9953,2012-10-19 02:00:00,Fall,0,1.0,Mist,22.14,88.0,0.0,1,9,10,2012,10,Friday
9964,2012-10-19 13:00:00,Fall,0,1.0,Clear,25.42,73.0,15.0013,87,288,375,2012,10,Friday
9968,2012-10-19 17:00:00,Fall,0,1.0,Rainy,25.42,69.0,23.9994,48,377,425,2012,10,Friday
9970,2012-10-19 19:00:00,Fall,0,1.0,Clear,22.14,88.0,11.0014,19,213,232,2012,10,Friday
9971,2012-10-19 20:00:00,Fall,0,1.0,Clear,21.32,77.0,12.998,13,216,229,2012,10,Friday
9972,2012-10-19 21:00:00,Fall,0,1.0,Clear,20.5,77.0,0.0,17,189,206,2012,10,Friday
9976,2012-11-01 01:00:00,Fall,0,1.0,Clear,12.3,75.0,7.0015,8,22,30,2012,11,Thursday
9977,2012-11-01 02:00:00,Fall,0,1.0,Clear,13.12,66.0,8.9981,10,10,20,2012,11,Thursday
9979,2012-11-01 04:00:00,Fall,0,1.0,Mist,13.94,66.0,7.0015,2,8,10,2012,11,Thursday
9980,2012-11-01 05:00:00,Fall,0,1.0,Clear,13.94,66.0,8.9981,1,39,40,2012,11,Thursday
9983,2012-11-01 08:00:00,Fall,0,1.0,Mist,14.76,56.0,7.0015,12,668,680,2012,11,Thursday
9987,2012-11-01 12:00:00,Fall,0,1.0,Rainy,15.58,62.0,11.0014,23,198,221,2012,11,Thursday
9988,2012-11-01 13:00:00,Fall,0,1.0,Mist,16.4,58.0,11.0014,49,199,248,2012,11,Thursday
9989,2012-11-01 14:00:00,Fall,0,1.0,Mist,16.4,50.0,15.0013,31,154,185,2012,11,Thursday
9994,2012-11-01 19:00:00,Fall,0,1.0,Mist,16.4,50.0,11.0014,28,424,452,2012,11,Thursday
9995,2012-11-01 20:00:00,Fall,0,1.0,Mist,15.58,54.0,16.9979,16,280,296,2012,11,Thursday
9996,2012-11-01 21:00:00,Fall,0,1.0,Mist,15.58,54.0,8.9981,29,238,267,2012,11,Thursday
10000,2012-11-02 01:00:00,Fall,0,1.0,Clear,13.12,66.0,11.0014,5,19,24,2012,11,Friday
10004,2012-11-02 05:00:00,Fall,0,1.0,Mist,13.12,66.0,11.0014,1,25,26,2012,11,Friday
10009,2012-11-02 10:00:00,Fall,0,1.0,Clear,15.58,46.0,19.9995,21,183,204,2012,11,Friday
10013,2012-11-02 14:00:00,Fall,0,1.0,Mist,16.4,40.0,32.9975,63,199,262,2012,11,Friday
10021,2012-11-02 22:00:00,Fall,0,1.0,Clear,14.76,46.0,16.9979,14,135,149,2012,11,Friday
10023,2012-11-03 00:00:00,Fall,1,0.0,Clear,13.94,53.0,11.0014,9,99,108,2012,11,Saturday
10027,2012-11-03 04:00:00,Fall,1,0.0,Mist,13.12,49.0,19.9995,8,8,16,2012,11,Saturday
10029,2012-11-03 06:00:00,Fall,1,1.0,Mist,13.12,49.0,12.998,4,17,21,2012,11,Saturday
10037,2012-11-03 14:00:00,Fall,1,1.0,Mist,14.76,50.0,22.0028,136,319,455,2012,11,Saturday
10039,2012-11-03 16:00:00,Fall,1,0.0,Mist,14.76,46.0,22.0028,108,292,400,2012,11,Saturday
10040,2012-11-03 17:00:00,Fall,1,0.0,Mist,14.76,46.0,19.9995,112,298,410,2012,11,Saturday
10044,2012-11-03 21:00:00,Fall,1,0.0,Clear,13.94,53.0,7.0015,31,135,166,2012,11,Saturday
10054,2012-11-04 07:00:00,Fall,1,0.0,Clear,10.66,65.0,7.0015,11,39,50,2012,11,Sunday
10060,2012-11-04 13:00:00,Fall,1,0.0,Clear,16.4,43.0,15.0013,122,371,493,2012,11,Sunday
10063,2012-11-04 16:00:00,Fall,1,0.0,Clear,16.4,40.0,22.0028,119,316,435,2012,11,Sunday
10073,2012-11-05 02:00:00,Fall,0,1.0,Mist,12.3,56.0,11.0014,2,4,6,2012,11,Monday
10078,2012-11-05 07:00:00,Fall,0,1.0,Mist,12.3,49.0,16.9979,8,453,461,2012,11,Monday
10081,2012-11-05 10:00:00,Fall,0,1.0,Clear,13.12,49.0,19.0012,30,112,142,2012,11,Monday
10085,2012-11-05 14:00:00,Fall,0,1.0,Clear,15.58,40.0,11.0014,31,165,196,2012,11,Monday
10086,2012-11-05 15:00:00,Fall,0,1.0,Clear,15.58,40.0,19.0012,24,207,231,2012,11,Monday
10089,2012-11-05 18:00:00,Fall,0,1.0,Clear,13.94,46.0,15.0013,19,523,542,2012,11,Monday
10091,2012-11-05 20:00:00,Fall,0,1.0,Clear,13.12,49.0,16.9979,13,228,241,2012,11,Monday
10098,2012-11-06 03:00:00,Fall,0,1.0,Clear,9.02,64.0,7.0015,0,4,4,2012,11,Tuesday
10099,2012-11-06 04:00:00,Fall,0,1.0,Clear,9.02,69.0,6.0032,0,7,7,2012,11,Tuesday
10105,2012-11-06 10:00:00,Fall,0,1.0,Clear,12.3,49.0,12.998,41,189,230,2012,11,Tuesday
10108,2012-11-06 13:00:00,Fall,0,1.0,Clear,13.94,46.0,8.9981,46,232,278,2012,11,Tuesday
10110,2012-11-06 15:00:00,Fall,0,1.0,Clear,13.94,46.0,16.9979,45,227,272,2012,11,Tuesday
10112,2012-11-06 17:00:00,Fall,0,1.0,Clear,13.12,53.0,15.0013,30,597,627,2012,11,Tuesday
10115,2012-11-06 20:00:00,Fall,0,1.0,Clear,12.3,61.0,15.0013,10,218,228,2012,11,Tuesday
10117,2012-11-06 22:00:00,Fall,0,1.0,Mist,12.3,56.0,15.0013,17,136,153,2012,11,Tuesday
10131,2012-11-07 12:00:00,Fall,0,1.0,Mist,13.12,53.0,19.0012,24,188,212,2012,11,Wednesday
10136,2012-11-07 17:00:00,Fall,0,1.0,Mist,13.12,53.0,26.0027,16,501,517,2012,11,Wednesday
10141,2012-11-07 22:00:00,Fall,0,1.0,Rainy,12.3,56.0,16.9979,4,56,60,2012,11,Wednesday
10144,2012-11-08 01:00:00,Fall,0,1.0,Rainy,12.3,52.0,23.9994,1,11,12,2012,11,Thursday
10145,2012-11-08 02:00:00,Fall,0,1.0,Mist,12.3,49.0,15.0013,1,5,6,2012,11,Thursday
10147,2012-11-08 05:00:00,Fall,0,1.0,Mist,12.3,42.0,15.0013,0,35,35,2012,11,Thursday
10150,2012-11-08 08:00:00,Fall,0,1.0,Clear,12.3,33.0,19.0012,16,652,668,2012,11,Thursday
10151,2012-11-08 09:00:00,Fall,0,1.0,Clear,13.12,31.0,23.9994,22,253,275,2012,11,Thursday
10153,2012-11-08 11:00:00,Fall,0,1.0,Clear,14.76,29.0,26.0027,16,155,171,2012,11,Thursday
10155,2012-11-08 13:00:00,Fall,0,1.0,Clear,18.04,18.0,27.9993,33,195,228,2012,11,Thursday
10156,2012-11-08 14:00:00,Fall,0,1.0,Clear,18.04,18.0,27.9993,33,149,182,2012,11,Thursday
10160,2012-11-08 18:00:00,Fall,0,1.0,Clear,16.4,24.0,27.9993,16,491,507,2012,11,Thursday
10173,2012-11-09 07:00:00,Fall,0,1.0,Clear,10.66,65.0,8.9981,9,332,341,2012,11,Friday
10176,2012-11-09 10:00:00,Fall,0,1.0,Clear,14.76,50.0,22.0028,34,163,197,2012,11,Friday
10185,2012-11-09 19:00:00,Fall,0,1.0,Clear,13.94,71.0,6.0032,30,331,361,2012,11,Friday
10189,2012-11-09 23:00:00,Fall,0,1.0,Clear,13.12,81.0,6.0032,20,142,162,2012,11,Friday
10198,2012-11-10 08:00:00,Fall,1,0.0,Clear,13.12,76.0,0.0,16,130,146,2012,11,Saturday
